                 1.92179E-01 0.0021
                 1.69909E-01 0.0022
                 9.99765E-02 0.0029
                 5.34154E-02 0.0041
                 5.15276E-01 0.0011
                 1.91809E-01 0.0021
                 1.69463E-01 0.0022
                 1.00096E-01 0.0029
                 5.39091E-02 0.0041
                 5.14722E-01 0.0011
                 1.90901E-01 0.0021
                 1.69559E-01 0.0022
                 1.00136E-01 0.0029
                 5.41250E-02 0.0041
                 5.14582E-01 0.0011
                 1.90393E-01 0.0021
                 1.69726E-01 0.0022
                 1.00183E-01 0.0029
                 5.42802E-02 0.0041
                 5.13680E-01 0.0011
                 1.89916E-01 0.0021
                 1.69336E-01 0.0022
                 1.00127E-01 0.0029
                 5.43012E-02 0.0041
                 5.13383E-01 0.0011
                 1.89381E-01 0.0021
                 1.69124E-01 0.0022
                 1.00158E-01 0.0029
                 5.47197E-02 0.0040
                 5.13092E-01 0.0011
                 1.88535E-01 0.0021
                 1.69056E-01 0.0022
                 1.00644E-01 0.0029
                 5.48579E-02 0.0040
                 5.12210E-01 0.0011
                 1.87982E-01 0.0021
                 1.68687E-01 0.0022
                 1.00528E-01 0.0029
                 5.50131E-02 0.0040
                 5.11684E-01 0.0011
                 1.87356E-01 0.0021
                 1.68158E-01 0.0022
                 1.00903E-01 0.0029
                 5.52667E-02 0.0040
                 5.11653E-01 0.0011
                 1.87358E-01 0.0021
                 1.67681E-01 0.0022
                 1.01035E-01 0.0029
                 5.55788E-02 0.0040
                 5.10914E-01 0.0011
                 1.86721E-01 0.0021
                 1.67486E-01 0.0022
                 1.01115E-01 0.0029
                 5.55924E-02 0.0040
                 5.10341E-01 0.0011
                 1.86272E-01 0.0021
                 1.67125E-01 0.0022
                 1.01229E-01 0.0029
                 5.57151E-02 0.0040
                 5.09944E-01 0.0011
                 1.85909E-01 0.0021
                 1.67132E-01 0.0022
                 1.01084E-01 0.0029
                 5.58193E-02 0.0040
                 5.10050E-01 0.0011
                 1.85486E-01 0.0021
                 1.67366E-01 0.0022
                 1.01309E-01 0.0029
                 5.58898E-02 0.0040
                 5.08947E-01 0.0011
                 1.84865E-01 0.0021
                 1.66586E-01 0.0022
                 1.01701E-01 0.0029
                 5.57952E-02 0.0040
                 5.08629E-01 0.0011
                 1.84486E-01 0.0021
                 1.66363E-01 0.0022
                 1.01722E-01 0.0029
                 5.60581E-02 0.0040
                 5.08104E-01 0.0011
                 1.84210E-01 0.0021
                 1.66066E-01 0.0022
                 1.01686E-01 0.0029
                 5.61416E-02 0.0040
                 5.08287E-01 0.0011
                 1.83934E-01 0.0021
                 1.66127E-01 0.0022
                 1.01845E-01 0.0029
                 5.63816E-02 0.0040
                 5.07243E-01 0.0011
                 1.83600E-01 0.0021
                 1.65382E-01 0.0022
                 1.01547E-01 0.0029
                 5.67138E-02 0.0040
                 5.07564E-01 0.0011
                 1.83100E-01 0.0021
                 1.65650E-01 0.0022
                 1.01923E-01 0.0029
                 5.68901E-02 0.0040
                 5.07359E-01 0.0011
                 1.82369E-01 0.0021
                 1.65418E-01 0.0022
                 1.02327E-01 0.0029
                 5.72457E-02 0.0039
                 5.07156E-01 0.0011
                 1.82244E-01 0.0021
                 1.65179E-01 0.0022
                 1.02191E-01 0.0029
                 5.75424E-02 0.0039
                 5.06297E-01 0.0011
                 1.81560E-01 0.0021
                 1.64950E-01 0.0022
                 1.02411E-01 0.0029
                 5.73758E-02 0.0039
                 5.05438E-01 0.0011
                 1.81378E-01 0.0021
                 1.64610E-01 0.0022
                 1.01933E-01 0.0029
                 5.75175E-02 0.0039
                 5.05397E-01 0.0011
                 1.80884E-01 0.0021
                 1.64324E-01 0.0022
                 1.02322E-01 0.0029
                 5.78670E-02 0.0039
                 5.04592E-01 0.0011
                 1.80403E-01 0.0021
                 1.64067E-01 0.0022
                 1.02076E-01 0.0029
                 5.80455E-02 0.0039
                 5.04749E-01 0.0011
                 1.79994E-01 0.0021
                 1.64432E-01 0.0022
                 1.02246E-01 0.0029
                 5.80783E-02 0.0039
                 5.04464E-01 0.0011
                 1.79563E-01 0.0021
                 1.64143E-01 0.0022
                 1.02659E-01 0.0029
                 5.80983E-02 0.0039
                 5.03907E-01 0.0011
                 1.79266E-01 0.0021
                 1.63563E-01 0.0022
                 1.02690E-01 0.0029
                 5.83883E-02 0.0039
                 5.04005E-01 0.0011
                 1.78853E-01 0.0021
                 1.64097E-01 0.0022
                 1.02433E-01 0.0029
                 5.86211E-02 0.0039
                 5.03298E-01 0.0011
                 1.78691E-01 0.0021
                 1.63614E-01 0.0022
                 1.02368E-01 0.0029
                 5.86239E-02 0.0039
                 5.03430E-01 0.0011
                 1.78573E-01 0.0021
                 1.63402E-01 0.0022
                 1.02601E-01 0.0029
                 5.88543E-02 0.0039
                 5.02343E-01 0.0011
                 1.77742E-01 0.0022
                 1.63365E-01 0.0022
                 1.02162E-01 0.0029
                 5.90726E-02 0.0039
